"ID";"COMPANYTYPECATALOGID";"COMPANYTYPECODE";"SHORTNAME";"NAME"
16721;100;"P";"BALSAN";"Balsan Cosmetik GmbH"
16722;100;"P";"ESPARA";"Espara GmbH"
16723;100;"P";"Audor Pharma";"Audor Pharma GmbH"
16724;100;"P";"GRAESLER ERNAEHRUNG";"Gräsler Ernährung Und Diät GmbH"
16725;100;"P";"MEROSAN";"Merosan GmbH"
16726;100;"P";"GHD Direkt I GmbH Vertriebslinie Abbott";"GHD Direkt I GmbH Vertriebslinie Abbott"
16727;100;"P";"HOLLMO";"Hollmo-Stahlwaren E.K. B. Holland-Moritz"
16730;100;"P";"AMAX/EPI";"Amax C/O Epi 3 Healthcare GmbH"
16731;100;"P";"WEISWEILER";"Wilhelm Weisweiler GmbH & Co. KG"
16732;100;"P";"BENEDIKTUS KRAEUTERLAB";"Benediktus Kräuterlabor Strathausen GmbH"
16734;100;"P";"LYSOFORM";"Lysoform"
16735;100;"P";"WEIDEMEYER";"Weidemeyer + Co. Vertriebsges. Für Medizinbedarf Mbh"
16736;100;"P";"HEILMOORBAD";"Heilmoorbad Neydharting GmbH"
16737;100;"P";"GHD Direkt II GmbH Vertriebslinie Nestle";"GHD Direkt II GmbH Vertriebslinie Nestle"
16738;100;"P";"AURA-TEAM";"Aura-Team Handels GmbH"
16739;100;"P";"PURAL VERTRIEBS";"Pural Vertriebs GmbH"
16741;100;"P";"AMERIGO";"Amerigo Health Products AG"
16742;100;"P";"RCO PHARMA";"Rco Pharma GmbH"
16743;100;"P";"TRUSETAL";"Trusetal Verbandstoffwerk GmbH"
16744;100;"P";"MM COSMETI";"Mm Cosmetic GmbH"
16746;100;"P";"SCHIENAGEL";"Irmtraud Schienagel"
16748;100;"P";"BERTRAM";"Ludwig Bertram GmbH"
16749;100;"P";"NEUDORFF";"W.Neudorff GmbH Kg"
16750;100;"P";"WALA / DR. HAUSCHKA";"Wala Heilmittel GmbH Dr. Hauschka Kosmetik"
16751;100;"P";"RUBACH ELECTRONIC";"Rubach Electronic GmbH"
16752;100;"P";"HLH BIO PHARMA";"Hlh Bio Pharma Vertriebs GmbH"
16753;100;"P";"GREENHOUSE HANF KONTOR";"Greenhouse Hanf Kontor-Iris Maul"
16754;100;"P";"HAFESAN";"Hafesan Handelsges.Mbh"
16755;100;"P";"KAZ EUROPE";"Kaz Europe Sa"
16756;100;"P";"OXIANA";"Oxiana GmbH"
16759;100;"P";"HERBACIN COSMETIC";"Herbacin Cosmetic GmbH"
16760;100;"P";"MACK/BAD REICHENHALL";"Josef Mack GmbH&Co. KG"
16761;100;"P";"INNOVEKO";"Innoveko GmbH"
16762;100;"P";"KAWECO";"Kaweco GmbH"
16763;100;"P";"LAVOL COSMETIC";"Novoderm Lavol Cosmetic GmbH"
16764;100;"P";"TIERRA VER";"Tierra Verde"
16766;100;"P";"INTERN-KRANKENPFLEGE";"Intern-Krankenpflege"
16768;100;"P";"PHYTOCHEM NUTRITION";"Phytochem Nutrition Ug (Haftungsbeschränkt)"
16771;100;"P";"GELATINEKAPSEL FABRIK";"Gelatinekapsel-Fabr.Gerhard Salamon"
16773;100;"P";"ALTE KLOSTER-APOTH/SON";"Alte Kloster-Apotheke H.Auernhammer"
16774;100;"P";"MEDI CORPORATION";"Medi Corporation GmbH"
16777;100;"P";"DIAGONAL";"Diagonal Vertr. GmbH & Co. KG"
16779;100;"P";"ANGORA BAN";"Angora-Banora Wäsche Ulrich Bauer Kg"
16780;100;"P";"ERKOLIN";"Erkolin-Kosmetik Inh. Ralf-Jürgen Kock E.K."
16781;100;"P";"DANSAC";"Dansac GmbH"
16783;100;"P";"MEGASOL COSMETIC";"Megasol Cosmetic GmbH"
16784;100;"P";"AZETT";"Azett GmbH & Co. KG"
16785;100;"P";"KURGESTUET HOHER ODW.";"Kurgestüt Hoher Odenwald"
16786;100;"P";"FASHY";"Fashy GmbH"
16787;100;"P";"RODACHER F";"Rodacher Fruchtsäfte GmbH Hr.Möbus"
16788;100;"P";"BARME";"Barme GmbH"
16790;100;"P";"MADDALIN";"Maddalin Cosmetics Gbr"
16793;100;"P";"HOZ/ICHT";"Hoz Medi Werk Produktions- Und Vertriebs GmbH & Co. KG"
16794;100;"P";"KERMA";"Kerma Verbandstoff GmbH"
16795;100;"P";"WILKINSON";"Wilkinson Sword GmbH"
16796;100;"P";"VALLEY ELECTRONICS";"Ve Valley Electronics GmbH"
16797;100;"P";"GEYER";"Th. Geyer GmbH & Co. KG"
16798;100;"P";"TEMEDIA";"Temedia-Werke GmbH"
16799;100;"P";"SMS MEDIPOOL";"Sms Medipool GmbH"
16800;100;"P";"FRANCONPHARM";"Franconpharm Arzneimittel Europe Ltd"
16801;100;"P";"BOCK HEALT";"Otto Bock Health Care Deutschland GmbH"
16802;100;"P";"HANSA VITAL";"Hansa Vital GmbH"
16804;100;"P";"EUROVATION";"Eurovation GmbH"
16805;100;"P";"MEGAMAX";"Megamax B.V."
16806;100;"P";"DESINFECTA";"Desinfecta GmbH"
16807;100;"P";"SIGMA DENTAL EMASDI";"Sigma Dental Systems-Emasdi GmbH"
16808;100;"P";"KMT";"Kmt-Kohlen Medizintechnik E.K."
16809;100;"P";"ALMASED WE";"Almased Wellness GmbH"
16810;100;"P";"WEIGERT";"Chemische Fabrik Dr. Weigert GmbH & Co. KG"
16812;100;"P";"MEDIVITAL LOGISTICS";"Medivital Logistics & Trade Inh. Sabine Janßen"
16813;100;"P";"REUS/BAD SALZSCHLIRF";"R. Reus Medizinische Produkte"
16814;100;"P";"SCA HYGIENE / TISSUE";"Sca Hygiene Products Vertriebs GmbH Vertrieb Consumer Tissue"
16815;100;"P";"MEDENTA";"Medenta GmbH"
16817;100;"P";"PHARMA SERVICE NEUM.";"Pharma Service Neumünster GmbH"
16818;100;"P";"UROTECH";"Urotech Medizinische Technologie GmbH"
16819;100;"P";"GERATHERM MEDICAL AG";"Geratherm Medical AG"
16821;100;"P";"STRICKMODE";"Strickmoden Bruno Barthel GmbH & Co. KG"
16822;100;"P";"ADLER APOTH/KAISERSLAU";"Adler Apotheke M.Longard"
16823;100;"P";"BIOMIN PHARMA";"Biomin Pharma GmbH"
16825;100;"P";"PALLIATIV";"Palliativ Schmithausen & Riese"
16826;100;"P";"ENDIMA";"Endima Vertriebsgesellschaft Mbh"
16828;100;"P";"ARABIN";"Dr. Arabin GmbH & Co. KG"
16830;100;"P";"SCA Hygiene Products Vertriebs GmbH";"SCA Hygiene Products Vertriebs GmbH Vertrieb Personal Care"
16831;100;"P";"UNIPHARMA";"Unipharma-Verlag Frank Hartmuth"
16833;100;"P";"SA VET PHA";"Sa-Vet-Pharma GmbH"
16834;100;"P";"OHRSANA";"Ohrsana GmbH Bandagenfabrik"
16836;100;"P";"HABEL/SCHM";"Habel Getreideflocken Inh. Heinrich Habel"
16837;100;"P";"PFISTER";"Pfister GmbH Pharma-Produkte"
16838;100;"P";"Lucien Ortscheit GmbH";"Lucien Ortscheit GmbH"
16839;100;"P";"INTER DERMA COSMETIC";"Inter-Derma-Cosmetic GmbH"
16840;100;"P";"BOETTGER/BODENMAIS";"Paul Boettger GmbH & Co. KG"
16841;100;"P";"GRAEFE U UNZER";"Gräfe Und Unzer Verlag GmbH Vertrieb Fachhandel"
16842;100;"P";"HUSAREN-APOTHEKE";"Husaren-Apotheke"
16843;100;"P";"LANGER VITAL";"Langer Vital GmbH"
16844;100;"P";"GAEBERT";"Dr. Gaebert Pharma + Ernährung Kg"
16846;100;"P";"ARESKO";"Aresko Pharma Inh.Markus Hannes"
16848;100;"P";"HIMED";"Himed GmbH"
16849;100;"P";"I.P.A. COSMETICS";"I.P.A. Cosmetics GmbH"
16851;100;"P";"CATGUT";"Catgut GmbH"
16852;100;"P";"ROFRA";"Rofra GmbH"
16853;100;"P";"HIRTZ";"Hirtz & Co. KG"
16854;100;"P";"JOHANN MARIA FARINA";"Johann Maria Farina Gegenüber Dem Jülichs-Platz GmbH"
16855;100;"P";"MSE PHARMAZEUTIKA";"Mse Pharmazeutika GmbH"
16856;100;"P";"STROSCHEIN";"Stroschein Gesundkost Ammersbek GmbH"
16857;100;"P";"LOEWEN APOTH/MUENCHEN";"Löwen-Apotheke R.Simeth"
16858;100;"P";"ENGEL APOTH/FULDA";"Engel Apotheke"
16859;100;"P";"Paesel und Lorei GmbH & Co. KG";"Paesel und Lorei GmbH & Co. KG"
16860;100;"P";"HENTSCHEL DENTAL";"Hentschel Dental E.K."
16861;100;"P";"RKR COSMET";"Rkr Cosmetics Rudolf Kemperdick"
16863;100;"P";"SPORTO MED";"Sporto-Med GmbH"
16864;100;"P";"PHARMAWERK";"Pharmawerk Weinböhla GmbH"
16866;100;"P";"COOLIKE REGNERY GMBH";"Coolike-Regnery GmbH"
16867;100;"P";"EIMERMACHER";"Ferdinand Eimermacher GmbH & Co. KG"
16868;100;"P";"DR.RUDOLF LIEBE NACHF.";"Dr.Rudolf Liebe Nachf. GmbH & Co. KG"
16869;100;"P";"PHARMARISSANO";"pharmarissano Arzneimittel GmbH"
16872;100;"P";"BENZIDAL";"Benzidal Inh. Dr. Peter Homann"
16873;100;"P";"WITT";"Richard A.L.Witt GmbH"
16874;100;"P";"NOZ";"Noz Medizinisch - Technische Fachhandelsgesellschaft Mbh"
16875;100;"P";"M.E.G.GOTTLIEB";"M.E.G.Gottlieb Diaderma-Haus GmbH + Co. KG"
16876;100;"P";"MANUFAKTUR B.W.NOBIS";"Manufaktur B.W. Nobis E.K."
16877;100;"P";"HARTWICH";"Kräutermittel W.Hartwich"
16878;100;"P";"OCO";"Oco Präparate GmbH"
16879;100;"P";"LORD CURAFAM";"Lord-Curafam Medical"
16881;100;"P";"LEENSKRON";"Leenskron Inh. Uwe Schröder"
16883;100;"P";"RENKA";"Michael Renka GmbH Xyndet Health & Beauty Division"
16884;100;"P";"VITALOGRAP";"Vitalograph GmbH"
16886;100;"P";"IDUNN";"Idunn Naturprodukte"
16887;100;"P";"SEVITON";"Seviton-Naturprod.Handelsges.Mbh"
16888;100;"P";"DOMO VALENTA";"Domo-Valenta Vertr.U. Handels GmbH"
16889;100;"P";"SONOGEL";"Sonogel Vertriebs GmbH"
16890;100;"P";"BIOPRAEP";"Biopräp Biolog.Präp.Handelsges.Mbh"
16891;100;"P";"HOF APOTH/AUGSBURG";"Hofapotheke St. Afra"
16892;100;"P";"KANNE BROTTRUNK";"Kanne Brottrunk GmbH & Co. KG"
16893;100;"P";"TTS PRODUC";"Tts Product & Service GmbH"
16895;100;"P";"INTERLATEX";"Interlatex GmbH"
16896;100;"P";"DMG";"Dmg Dental-Material GmbH"
16897;100;"P";"NEC MED PHARMA";"Nec Med Pharma GmbH"
16898;100;"P";"AMOR GUMMI";"Amor Gummiwaren GmbH"
16899;100;"P";"CURAVITAL";"Curavital"
16900;100;"P";"BEYVERS";"P.W. Beyvers GmbH"
16901;100;"P";"BALNEO";"Balneo GmbH"
16903;100;"P";"SAUER/LOBB";"Manfred Sauer GmbH"
16905;100;"P";"ALPA-WERK";"Alpa-Werk E.K."
16907;100;"P";"UEBE";"Uebe Medical GmbH"
16908;100;"P";"HASBARGEN/BRUCHSAL";"Hans-H.Hasbargen GmbH & Co. KG"
16909;100;"P";"ROSOLIMED";"Rosolimed GmbH"
16912;100;"P";"COS MEDIC";"Cos Medic Vertriebs GmbH"
16913;100;"P";"FMT MEDIZIN TECHNIK";"Fmt Medizin Technik GmbH"
16915;100;"P";"PELOSE";"Pelose"
16916;100;"P";"ADLMAIER KERNZL";"Georg Adlmaier-Kernzl"
16918;100;"P";"MANN & SCHROEDER";"Mann & Schroeder GmbH"
16919;100;"P";"GOLDNERZ COSMETIC";"Goldnerz Cosmetic GmbH"
16920;100;"P";"KYBERG VITAL";"Kyberg Vital GmbH"
16921;100;"P";"FORTAN";"Fortan GmbH & Co. KG Spez. Für Tiergesundheit"
16922;100;"P";"SCHWARZWALD LABOR";"Schwarzwald Labor Apotheker Wolfgang Steffan"
16923;100;"P";"BIOPLANET";"Bio Planet GmbH"
16924;100;"P";"FALTER CHEMIE";"Falter Chemie GmbH & Co. KG"
16925;100;"P";"VITA COS";"Vita-Cos-Med Klett-Loch GmbH"
16926;100;"P";"VON WUELFING KG";"Von Wülfing GmbH & Co. KG"
16927;100;"P";"REUSCHLING";"Waltraud Reuschling"
16928;100;"P";"LABOSEPT";"Labosept GmbH Cosmetica"
16930;100;"P";"ST GEORG A";"St.Georg-Apotheke J.Holzheu-Riedel"
16931;100;"P";"INTERDATA PRODUCTS";"Interdata Products+Services"
16932;100;"P";"SOEHNGEN";"W.Söhngen GmbH"
16933;100;"P";"NORDSEE LABOR";"Nordsee-Laboratorium Apotheker Joachim Eggers"
16934;100;"P";"KATADYN";"Katadyn Deutschland GmbH"
16936;100;"P";"JATI";"Jati GmbH"
16937;100;"P";"BAUMEISTER/BORKRN";"Werner Baumeister-Cervicalstützen"
16939;100;"P";"DISTRISAN";"Distrisan GmbH"
16940;100;"P";"SPORT SERV";"Sport Service"
16941;100;"P";"KALLENBACH";"Johann Kallenbach"
16942;100;"P";"LEINA WERK";"Leina-Werk GmbH"
16944;100;"P";"PEGASUS PRO";"Pegasus Pro GmbH"
16945;100;"P";"KIMBERLY CLARK";"Kimberly-Clark GmbH"
16948;100;"P";"CAESAR SIMON & SOHN";"Caesar Simon & Sohn GmbH & Co. KG"
16949;100;"P";"BAEHR";"Gustav Baehr GmbH"
16950;100;"P";"MANFRED KOCH";"Manfred Koch Körperpflege-Produkte E.K."
16951;100;"P";"HAGER PHARMA";"Hager Pharma GmbH"
16952;100;"P";"PHARMA BRUTSCHER";"Pharma Brutscher"
16953;100;"P";"WILCO";"Wilco GmbH"
16954;100;"P";"VITA ELAN";"Vita Elan Apothekenbedarf GmbH"
16955;100;"P";"LABORINSTITUT SPIEKER";"Laborinstitut Spieker"
16957;100;"P";"GALL PHARMA";"Gall-Pharma GmbH Mag. Dieter Gall"
16958;100;"P";"SALUVET";"Saluvet GmbH"
16959;100;"P";"GKMED";"Gkmed Geselschaft Für Konservative Medizintechnik Mbh"
16960;100;"P";"TELEFLEX HOMECARE";"Teleflex Medical GmbH Homecare Urologie Homecare Urologie"
16961;100;"P";"AHORN SPOR";"Ahorn Sportswear Textilien GmbH"
16962;100;"P";"P&M COSMETICS";"P&M Cosmetics GmbH & Co. KG"
16966;100;"P";"EICHEN COSMED";"Eichen Cosmed Vertriebs GmbH"
16968;100;"P";"COMPRI";"Compri Handelsges.Mbh"
16969;100;"P";"RP VITAMIN";"Rp Vitamino B.V."
16970;100;"P";"Attends GmbH";"Attends GmbH"
16971;100;"P";"DRAEGER SAFETY";"Dräger Safety Ag & Co. KGaa"
16972;100;"P";"GRANDE HEILKR";"Grande Heilkräuter Cosmetics GmbH"
16973;100;"P";"MEDICHEM";"Medichem Vertriebs- GmbH"
16974;100;"P";"FRATER GEBHARD";"Frater Gebhard'S Kloster Essenz Vertrieb"
16975;100;"P";"STERO";"Stero Medizinische Geräte Prof. Dr. H.Stegat GmbH & Co. KG"
16978;100;"P";"Megadent Deflogrip Gerhard Reeg";"Megadent Deflogrip Gerhard Reeg GmbH"
16980;100;"P";"OXYPARAT";"Oxyparat GmbH"
16981;100;"P";"CARL DOMSKY";"Carl Domsky GmbH & Co. KG"
16982;100;"P";"HANS HEPP";"Hans Hepp GmbH & Co Verbandstoff-Fabrik"
16985;100;"P";"APOFAM";"Apofam GmbH"
16987;100;"P";"DMV";"Dmv Diedrichs Markenvertrieb GmbH & Co. KG"
16988;100;"P";"AEROXON";"Aeroxon Insect Control GmbH"
16990;100;"P";"SANDER";"Sander Chem.Pharm.Fabrik GmbH"
16991;100;"P";"WVP";"Wvp Pharma Und Cosmetic Vertriebs GmbH"
16992;100;"P";"METZ";"Dr.Metz Kg"
16994;100;"P";"FINK & WALTER";"Fink & Walter GmbH"
16995;100;"P";"KAULBARS";"Fritz Kaulbars Kg"
16996;100;"P";"ERFURTER O";"Erfurter Ölmühle W.Fischer GmbH"
16997;100;"P";"PRO FIT";"Pro Fit GmbH"
16998;100;"P";"NOVAMEDICAL GMBH";"Novamedical GmbH"
16999;100;"P";"MEDI KAUF";"Medi Kauf Braun GmbH & Co. KG"
17000;100;"P";"ADIUVO";"Adiuvo GmbH & Co. KG"
17002;100;"P";"PAKUMED";"Pakumed Medical Products GmbH"
17003;100;"P";"MOLTEX";"Moltex Baby-Hygiene GmbH"
17004;100;"P";"WOLTING";"Wolting GmbH"
17007;100;"P";"MUELLER & PARTNER";"Müller & Partner Agentur Für Kommunikation Und Werbung"
17008;100;"P";"CARENOW";"Carenow GmbH"
17009;100;"P";"SKLENAR";"Dr.Med.Sklenar Kombucha-Produkte E.K."
17010;100;"P";"ODENWALD";"Odenwald - Früchte GmbH"
17011;100;"P";"RHEIN RUHR";"Rhein-Ruhr-Pharma Martin Breuer"
17013;100;"P";"FROHN";"Frohn GmbH"
17014;100;"P";"MAIMED";"Maimed GmbH -Bereich Vertrieb-"
17015;100;"P";"MURISAN";"Murisan Handels-U.Vertriebsges.Mbh"
17016;100;"P";"AVECPHARMA";"Avecpharma Handels GmbH"
17017;100;"P";"ELASS COSMETICS";"Elass Cosmetics GmbH"
17020;100;"P";"MEDIASPECTS";"Mediaspects GmbH"
17021;100;"P";"NOBLE CARE";"Noble Care Vertriebs GmbH"
17022;100;"P";"OLIGO CONSULT";"Oligo Consult B.V."
17024;100;"P";"LOTA GESUND";"Lota Gesundheitspflege Podukte Ltd."
17025;100;"P";"HYPO A";"Hypo-A GmbH"
17026;100;"P";"TEXAMED GmbH";"TEXAMED GmbH"
17027;100;"P";"SELTENREIC";"Seltenreich Handelsagentur"
17028;100;"P";"HALAJOT";"Halajot Deutschland GmbH"
17029;100;"P";"COMFREY";"Comfrey GmbH"
17030;100;"P";"GISELA KRAUS";"Gisela Kraus GmbH"
17032;100;"P";"VELO MEDIZ";"Velo Medizinprodukte GmbH"
17033;100;"P";"IHRLICH";"Ihrlich Kräuter + Kosmetik GmbH"
17034;100;"P";"Laetitia Naturprodukte Vertriebs GmbH";"Laetitia Naturprodukte Vertriebs GmbH"
17035;100;"P";"BIOCENA";"Biocena Inh. Renate Eichler"
17036;100;"P";"KOREA GINSENG";"Kgv Korea Ginseng Vertriebs GmbH"
17037;100;"P";"SIMS/HANNO";"Carsten Sims Vertr.F.Med.Geräte"
17038;100;"P";"GERO";"Gero GmbH"
17039;100;"P";"HOLTSCH/TAUNUSSTEIN";"Holtsch Medizinprodukte GmbH"
17040;100;"P";"PROFUEMED";"Profümed Karlheinz Lohr E. K."
17042;100;"P";"OCEAN PHARMA";"Ocean Pharma GmbH"
17043;100;"P";"OSTIMEX/WALDACHTAL";"Ostimex GmbH"
17044;100;"P";"LOREAL/LAB.GARNIER";"L'Oreal Deutschland GmbH Gb Laboratoir Garnier"
17045;100;"P";"SCHAEFER";"Schäfer Pharma GmbH"
17047;100;"P";"CARETEC";"Caretec GmbH Techn. Hilfsmittel Für Behinderte"
17048;100;"P";"MEDCOS";"Medcos GmbH Pharma- Und Kosmetikvertrieb"
17049;100;"P";"DMC";"Dmc International Trading GmbH"
17050;100;"P";"RAUSCH";"Rausch (Deutschland) GmbH"
17051;100;"P";"INTERN-HEILWASSER";"Intern-Heilwasser"
17052;100;"P";"ARCOMED";"Arcomed Naturheilkunde- Seminare & Vertriebs GmbH"
17055;100;"P";"TG KUNSTST";"Tg Kunststoffverarbeitung GmbH"
17056;100;"P";"FRITZ B. MUECKENHAUPT";"Fritz B. Mückenhaupt Erben oHG"
17057;100;"P";"WERNER SEIP";"Werner Seip Biozentrum GmbH & Co. KG"
17058;100;"P";"DEWE WUEST";"Dewe+Co Verbandstoff-Fabrik Dr. Wüsthoff & Co."
17059;100;"P";"K&K DENTAL PROD";"K & K Dental Produkte Guido Kreuzkamp"
17061;100;"P";"GESELLSCHAFT F TIERERN";"Gesellschaft Für Tierernährung Mbh"
17062;100;"P";"BALKAN LABOR";"Balkan Labor"
17064;100;"P";"HANSEN & ROSENTHAL";"Hansen & Rosenthal Kg"
17065;100;"P";"ALLGAEUER KRAEUTERHAUS";"Allgäuer Kräuterhaus GmbH"
17066;100;"P";"ULRICH WIL";"Dr. Med. Ulrich Wilke Fracharzt Für Allgemeinmedizin"
17067;100;"P";"NOVO FORM";"Novo Form GmbH"
17070;100;"P";"SCHAEFERS/MEDIZINTEC";"Dipl.Ing. H.Schaefers Meditintechnik Gbr"
17071;100;"P";"PACOS";"Pacos GmbH Patina Cosmetic Service"
17073;100;"P";"MINERAL GOLD";"Mineral Gold Mineralstoff Vertriebs GmbH"
17074;100;"P";"A.M. PHARMA";"A.M. Pharma Handels GmbH"
17075;100;"P";"FRIGOTHERM";"Frigotherm Ohg Michaela Lamprecht & Alexander Lamprecht"
17076;100;"P";"NOLL";"Noll Handel Für Ärzte- Und Krankenhausbedarf GmbH"
17077;100;"P";"STANDARD PHARMA";"Standard Pharma AG"
17078;100;"P";"CHRISTIAN OSWALD";"Christian Oswald Import-Export GmbH"
17079;100;"P";"REGULA PHARM";"Regula Pharm GmbH"
17080;100;"P";"ISAR PHARM AUSTRIA";"Isar Pharm Austria Vertriebsges.Mbh"
17081;100;"P";"LUETTICKE/MEINERZHAGEN";"Franz Lütticke GmbH"
17084;100;"P";"SCHNEIDER/PULLACH";"J.Schneider GmbH"
17086;100;"P";"GUENTER SOLAU";"Günter Solau"
17087;100;"P";"SUED-PHARMA";"Süd-Pharma Diätetische U. Pharm. Produkte E.K."
17090;100;"P";"MEPHA GMBH";"Mepha GmbH"
17091;100;"P";"M+M MEDIA";"M+M-Media And Marketing Communications GmbH"
17092;100;"P";"BAYHA";"C.Bruno Bayha GmbH"
17093;100;"P";"SECA";"Seca GmbH & Co. KG"
17095;100;"P";"IWF EUROPA ZOELLER";"Iwf-Europa Bernhard Zöller"
17097;100;"P";"SOLIFORM";"Soliform Erich Reinecke GmbH"
17098;100;"P";"WALTER SCHMIDT CHEMIE";"Walter Schmidt Chemie GmbH"
17099;100;"P";"KETTENBACH/ESCHENBURG";"Kettenbach GmbH & Co. KG"
17102;100;"P";"INTERNAT A";"Internationale Apotheke Im Ostbahnhof / Welfen Apotheke"
17103;100;"P";"ULTRANA";"Ultrana GmbH"
17106;100;"P";"PRIMUS BEIER";"Primus Beier & Co. GmbH &Co. KG"
17107;100;"P";"REGENA NEY";"Regena Ney Cosmetic Dr. Theurer GmbH & Co. KG"
17108;100;"P";"SUPRA CELL";"Supra-Cell GmbH"
17109;100;"P";"DR.GRANDEL";"Dr. Grandel GmbH Gb Kosmetik"
17111;100;"P";"PHARMA SCH";"Pharma Schott GmbH"
17114;100;"P";"IMPORT INT";"Import Elisabeth Inteeworn"
17115;100;"P";"SAPHIR";"Saphir Universalfilter Martina Drechsel"
17116;100;"P";"DALLMANNS PHARMA CANDY";"Dallmann┤S Pharma Candy GmbH"
17118;100;"P";"BIOMENTA";"Biomenta GmbH"
17120;100;"P";"HOLSTE";"Arnold Holste Wwe. GmbH & Co. KG"
17123;100;"P";"SCHIELE";"Fritz Schiele Bäder-Fabrik GmbH"
17124;100;"P";"BIOMARK";"Biomark GmbH"
17126;100;"P";"WELTE PHAR";"Dr. Welte Pharma GmbH"
17127;100;"P";"EDEL NATURWAREN";"Edel Naturwaren GmbH"
17128;100;"P";"GESALIFE";"Gesalife GmbH"
17132;100;"P";"ADL";"Adl Anti Dekub.Lagerungssyst. GmbH"
17133;100;"P";"ODVITAL";"Odvital Cosmetics GmbH"
17135;100;"P";"BECHT";"Alfred Becht GmbH"
17136;100;"P";"AGRARIA PHARMA";"Agraria Pharma GmbH"
17139;100;"P";"WINKLER/WI";"Winkler Elastik"
17140;100;"P";"COSELLE COSMETIC";"Coselle Cosmetic GmbH"
17143;100;"P";"KINDERBAUM";"Kinderbaum Iris Stein"
17146;100;"P";"PP NATURE BALANCE";"Pp Nature-Balance Vertriebs GmbH"
17147;100;"P";"PSN";"Psn Pharma-Service-Nord GmbH"
17152;100;"P";"MADAL BAL";"Madal Bal GmbH"
17153;100;"P";"NUTH GMBH & CO.KG";"Nuth GmbH & Co. KG"
17156;100;"P";"MED SSE";"Med Sse System GmbH"
17160;100;"P";"JUBIN PHARMA VERTRIEB";"Andreas Jubin Pharma Vertrieb"
17161;100;"P";"RECA MED";"Reca Med GmbH"
17162;100;"P";"PHARMAVERTR PFEIFER";"Pharmavertrieb Ralf Pfeifer"
17163;100;"P";"INTERLAC";"Interlac GmbH"
17164;100;"P";"POESCHL";"Pöschl Tabak GmbH & Co. KG"
17165;100;"P";"SCHIEBLER/FLENSBURG";"Heinz Schiebler GmbH & Co. KG Norddeutsche Gummistrumpffabrik"
17167;100;"P";"LABORCHEMI";"Laborchemie Apolda GmbH"
17168;100;"P";"CARUSO";"Caruso Cultur Inh. Marita Galuschka"
17170;100;"P";"LINEA JONATHAN";"Linea Jonathan"
17171;100;"P";"WELLMAR";"Wellmar Pharma-& Nutrition Services Stephan Graf Von Kageneck E.K."
17172;100;"P";"TECHNIMED";"Technimed AG"
17174;100;"P";"BIOCYBERNETICS";"Biocybernetics Pgmbh"
17175;100;"P";"GREEN VALL";"Green Valley Naturprodukte GmbH Michael Purwin"
17176;100;"P";"HENKEL/BRE";"Ernst A.W. Henkel"
17177;100;"P";"IFC Dermatologie";"IFC Dermatologie Deutschland GmbH"
17178;100;"P";"TEUFEL";"Wilhelm Julius Teufel GmbH"
17179;100;"P";"VLESIA GMBH";"Vlesia GmbH"
17180;100;"P";"MEDISANA";"Medisana GmbH Pharma Und Diätprodukte"
17182;100;"P";"MUNZINGER";"Dr.Munzinger Sport GmbH & Co. KG"
17183;100;"P";"COSNEM";"Cosnem Division Der Foodconnection GmbH"
17184;100;"P";"ROCHEL/MUE";"Sporternährung Christian Rochel"
17185;100;"P";"ROWI PHARM";"Rowi Pharm Natural / Beauty & Healthy"
17186;100;"P";"SAENGER";"Sänger GmbH"
17187;100;"P";"MEDICURA";"Medicura Naturprodukte AG"
17189;100;"P";"NUXE";"Nuxe GmbH"
17190;100;"P";"HUMAN NUTR";"Human Nutrition GmbH"
17191;100;"P";"ASCLEPIOS";"Asclepios Medizintechnik"
17193;100;"P";"WORT & BIL";"Wort & Bild Verlag Konradshöhe GmbH & Co. KG"
17194;100;"P";"WIERICH";"Wierich Vertriebs GmbH"
17195;100;"P";"LECHPHARMA";"Lechpharma Dr. Bartel GmbH"
17197;100;"P";"MYCOVITAL";"Mycovital Heilpilze GmbH"
17198;100;"P";"KLINIKA";"Klinika Medical GmbH"
17199;100;"P";"FALLER";"Konfitürenmanufaktur Alfred Faller GmbH"
17200;100;"P";"IMPORT INT";"Internationale Arzneimittel Import Ohg S.Bauer B.Haberl I.Holm-Greif"
17204;100;"P";"PRAEMETA";"Prämeta GmbH & Co. KG"
17205;100;"P";"WALTERS PF";"Walter┤S Pflegehand Mario Walter"
17206;100;"P";"SANITOP";"Sanitop GmbH"
17207;100;"P";"TECHNO";"Techno Technische Geräte Vertrieb GmbH"
17208;100;"P";"BECKER";"Becker-Manicure"
17209;100;"P";"DREXLER";"Dr. Drexler + Dr. Fecher Gbr"
17210;100;"P";"OTC SIEBENHANDL";"Otc Siebenhandl GmbH"
17211;100;"P";"CALZIFICIO";"Calzificio Pinelli Srl"
17212;100;"P";"WEGIMED";"Wegimed GmbH"
17214;100;"P";"WELLNEUSS";"Wellneuss GmbH & Co. KG"
17215;100;"P";"LOIRE KOSM";"Loire Kosmetik GmbH"
17220;100;"P";"RITEX";"Ritex GmbH"
17221;100;"P";"JAUCH QUAR";"Jauch Quartz GmbH"
17223;100;"P";"CAMED";"Camed Pflegeartikel GmbH"
17225;100;"P";"I.P.A. SWEETS";"I.P.A. Sweets GmbH"
