"ID";"COMPANYID";"SEQNO";"CONTACTNAME1";"CONTACTNAME2";"COUNTRYCATALOGID";"COUNTRYCODE";"ZIP";"CITY";"STREET";"STREETNUMBER";"POBZIP";"POBCITY";"POBNUMBER";"ADDRESSTYPECATALOGID";"ADDRESSTYPECODE"
15971;16008;1;"Berger Med GmbH";"";101;"DE";"35394";"Giessen";"Industriestr.";"6";"";"";"";202;"C"
15974;16011;1;"GIB Pharma GmbH";"";101;"DE";"33615";"Bielefeld";"Stapenhorststr.";"1";"";"";"";202;"C"
15976;16013;1;"Aristo Pharma GmbH";"";101;"DE";"13435";"Berlin";"Wallenroder Str.";"8-10";"";"";"";202;"C"
15977;16014;1;"RD-Pharma E.K.";"";101;"DE";"63897";"Miltenberg";"Ringstr.";"30";"";"";"";202;"C"
15979;16016;1;"Vipharm GmbH";"";101;"DE";"64646";"Heppenheim";"Donnersbergstrasse";"1";"";"";"";202;"C"
15981;16018;1;"1001 Artikel Medical GmbH";"";101;"DE";"01587";"Riesa";"Speicherstr.";"4B";"";"";"";202;"C"
15982;16019;1;"Mohren-Apotheke zu St. Lorenz";"";101;"DE";"90402";"Nürnberg";"Königstr.";"32";"";"";"";202;"C"
15983;16020;1;"Junek Europ-Vertrieb GmbH Zweigniederlassung";"";101;"AT";"8750";"Judenburg";"Grünhüblgasse";"25";"8753";"Fohnsdorf";"20";202;"C"
15985;16022;1;"BIO-H-TIN Pharma GmbH & Co. KG";"";101;"DE";"96103";"Hallstadt";"Emil-Kemmer-Str.";"33";"";"";"";202;"C"
15987;16024;1;"Nordmedica A / S";"";101;"DK";"2820";"Gentofte";"Jaegersborg Alle";"164";"";"";"";202;"C"
15988;16025;1;"Omnicare Pharma GmbH";"";101;"DE";"85774";"Unterföhring";"Feringastr.";"7";"";"";"";202;"C"
15993;16030;1;"Kulzer GmbH";"";101;"DE";"63450";"Hanau";"Leipziger Str.";"2";"";"";"";202;"C"
15996;16033;1;"Aaston Healthcare GmbH";"";101;"DE";"24558";"Wakendorf";"Henstedter Str.";"1";"";"";"";202;"C"
15998;16035;1;"cosmode-Vertrieb";"";101;"DE";"86676";"Ehekirchen";"Goglerweg";"16a";"";"";"";202;"C"
16000;16037;1;"Orthomol Pharm. Vertr. GmbH";"";101;"DE";"40764";"Langenfeld";"Herzogstr.";"30";"";"";"";202;"C"
16004;16041;1;"Polytech Domilens GmbH";"";101;"DE";"64380";"Rossdorf";"Arheilger Weg";"6";"";"";"";202;"C"
16008;16045;1;"DocMorris Kooperationen GmbH";"";101;"DE";"70376";"Stuttgart";"Neckartalstr.";"131";"";"";"";202;"C"
16009;16046;1;"HRA Pharma Deutschland GmbH";"";101;"DE";"44787";"Bochum";"Massenbergstr.";"9-13";"";"";"";202;"C"
16010;16047;1;"Max Pharma GmbH";"";101;"DE";"95185";"Gattendorf";"Am Gewerbegebiet";"5";"";"";"";202;"C"
16012;16049;1;"SanTecTrade GmbH";"";101;"DE";"75248";"Ölbronn-Dürrn";"Großmelten";"14";"";"";"";202;"C"
16013;16050;1;"Coloplast GmbH";"";101;"DE";"22045";"Hamburg";"Kuehnstr.";"75";"22003";"Hamburg";"700340";202;"C"
16016;16053;1;"ZytoService Deutschland GmbH Deutschland";"";101;"DE";"42781";"Haan";"Schallbruch";"5";"";"";"";202;"C"
16017;16054;1;"Aurobindo Pharma GmbH";"";101;"DE";"81829";"München-Riem";"Willy-Brandt-Allee";"2";"";"";"";202;"C"
16019;16056;1;"Sebapharma GmbH & Co. KG";"";101;"DE";"56154";"Boppard";"Binger Str.";"80";"56136";"Boppard";"1220";202;"C"
16020;16057;1;"ilapo Internationale Ludwigs-Arzneimittel GmbH";"";101;"DE";"80639";"München";"Friedenheimer Brücke";"21";"";"";"";202;"C"
16021;16058;1;"Animalpharma GmbH";"";101;"DE";"14669";"Ketzin (Havel)";"Potsdamer Str.";"23c";"";"";"";202;"C"
16022;16059;1;"Kora Healthcare Ltd.";"";101;"IE";"K67 K8Y2";"Swords Co. Dublin";"Unit 2 Swords Business Park";"";"";"";"";202;"C"
16027;16064;1;"Heinrich Klenk GmbH & Co. KG";"";101;"DE";"97525";"Schwebheim";"Aschenhof";"35";"";"";"";202;"C"
16029;16066;1;"Herbeta";"";101;"DE";"12099";"Berlin";"Schaffhausener Str.";"28-32";"";"";"";202;"C"
16030;16067;1;"Otto Fischar GmbH & Co. KG";"";101;"DE";"66133";"Saarbrücken";"Kaiserstr.";"221";"66067";"Saarbrücken";"600107";202;"C"
16034;16071;1;"Uromed Kurt Drews GmbH";"";101;"DE";"22113";"Oststeinbek";"Meessen";"7";"";"";"";202;"C"
16035;16072;1;"Inter Pharm Arzneimittel GmbH";"";101;"DE";"44534";"Lünen";"Kurt-Schumacher-Str.";"6";"";"";"";202;"C"
16036;16073;1;"FF Diagnostic-Vertrieb GmbH";"";101;"DE";"50259";"Pulheim-Stommeln";"Berlich";"4";"";"";"";202;"C"
16037;16074;1;"Burg Apotheke";"Uwe-Bernd Rose";101;"DE";"61462";"Königsstein";"Frankfurter Str.";"7";"";"";"";202;"C"
16039;16076;1;"ForaCare Suisse AG";"";101;"CH";"9000";"St. Gallen";"Neugasse";"55";"";"";"";202;"C"
16040;16077;1;"C.R. Bard GmbH";"";101;"DE";"76227";"Karlsruhe";"Wachhausstr.";"6";"";"";"";202;"C"
16043;16080;1;"Microtek Medical B.V.";"";101;"NL";"7207";"BN Zutphen";"Hekkehorst";"24";"";"";"";202;"C"
16044;16081;1;"Importhaus Wilms / Impuls GmbH & Co KG";"";101;"DE";"65396";"Walluf";"Am Klingenweg";"6a";"65392";"Walluf";"59";202;"C"
16046;16083;1;"Heunet Pharma GmbH";"";101;"DE";"90449";"Nürnberg";"Südwestpark";"50";"";"";"";202;"C"
16047;16084;1;"Aktivmed GmbH";"";101;"DE";"48429";"Rheine";"Oldenburger Str.";"17";"";"";"";202;"C"
16048;16085;1;"Phametra GmbH";"";101;"DE";"44628";"Herne";"Industriestr.";"40";"44607";"Herne";"101766";202;"C"
16049;16086;1;"Rehaforum Medical GmbH";"";101;"DE";"25337";"Elmshorn";"Daimlerstr.";"12a";"";"";"";202;"C"
16051;16088;1;"Sun Pharmaceuticals Germany GmbH";"Gebäude GIZ 1";101;"DE";"51377";"Leverkusen";"Hemmelrather Weg";"201";"";"";"";202;"C"
16053;16090;1;"Spreewälder Arzneimittel GmbH";"";101;"DE";"15913";"Märkische Heide";"Schulstr.";"9";"";"";"";202;"C"
16055;16092;1;"Alere GmbH";"";101;"DE";"50829";"Köln";"Am Wassermann";"28";"";"";"";202;"C"
16056;16093;1;"DocLab GmbH";"";101;"DE";"41334";"Nettetal";"van-der-Upwich-Str.";"25a";"";"";"";202;"C"
16057;16094;1;"ADL Pharma GmbH";"";101;"DE";"71263";"Weil der Stadt";"Borsigstr.";"3";"";"";"";202;"C"
16058;16095;1;"Medipolis Produktion GmbH & Co. KG";"";101;"DE";"07743";"Jena";"Spitzweidenweg";"17-19";"";"";"";202;"C"
16059;16096;1;"TauroPharm GmbH";"";101;"DE";"97297";"Waldbüttelbrunn";"August-Bebel-Str.";"51";"";"";"";202;"C"
16060;16097;1;"Luye Pharma AG";"";101;"DE";"83714";"Miesbach";"Am Windfeld";"35";"";"";"";202;"C"
16061;16098;1;"Dr. Jacob's  Medical GmbH";"";101;"DE";"65232";"Taunusstein";"Platter Str.";"92";"";"";"";202;"C"
16062;16099;1;"Lobeck Medical AG";"";101;"CH";"5070";"Frick";"Industriestr.";"30";"";"";"";202;"C"
16064;16101;1;"BB Farma S.R.L.";"";101;"IT";"21017";"Samarate (VA)";"Viale Europa";"160";"";"";"";202;"C"
16065;16102;1;"Exeltis Germany GmbH";"";101;"DE";"85737";"Ismaning";"Adalperostr.";"84";"";"";"";202;"C"
16066;16103;1;"Senagold Naturheilmittel GmbH";"";101;"DE";"79540";"Lörrach";"Weiherweg";"2";"";"";"";202;"C"
16067;16104;1;"DELTAMEDICA GmbH";"";101;"DE";"72766";"Reutlingen";"Ernst-Wagner-Weg";"1-5";"";"";"";202;"C"
16068;16105;1;"Paracelsia Pharma GmbH";"";101;"DE";"71083";"Herrenberg";"Benzstr.";"25";"";"";"";202;"C"
16069;16106;1;"adjupharm GmbH";"";101;"DE";"23843";"Bad Oldesloe";"Lily-Braun-Str.";"48";"";"";"";202;"C"
16071;16108;1;"Wörner Medizinprodukte und Logistik GmbH";"";101;"DE";"72770";"Reutlingen";"Ferdinand-Lassalle-Str.";"37";"";"";"";202;"C"
16072;16109;1;"Indivior Eu Ltd.";"";101;"GB";"SL1 3UH";"Slough Berkshire";"Bath Road";"103-105";"";"";"";202;"C"
16073;16110;1;"T & D Pharma GmbH";"";101;"DE";"32657";"Lemgo";"Kleine Knopheide";"4";"";"";"";202;"C"
16075;16112;1;"Eve Packs GmbH";"";101;"DE";"09119";"Chemnitz";"Lortzingstr.";"121";"";"";"";202;"C"
16076;16113;1;"Biebertaler Blutegelzucht GmbH";"";101;"DE";"35444";"Biebertal";"Talweg";"31";"";"";"";202;"C"
16077;16114;1;"Ophcon GmbH & Co. KG";"";101;"DE";"44149";"Dortmund";"Arminius Str.";"42";"";"";"";202;"C"
16079;16116;1;"Burgenstern GMBH";"";101;"DE";"35463";"Fernwald";"Anneröder Str.";"1";"";"";"";202;"C"
16081;16118;1;"Medesign J.C. GmbH";"";101;"DE";"83623";"Dietramszell-Linden";"Dietramszeller Str.";"6";"";"";"";202;"C"
16082;16119;1;"Libra-Pharm GmbH";"";101;"DE";"52078";"Aachen";"Zieglerstr.";"6";"";"";"";202;"C"
16083;16120;1;"Eurocontrast GmbH";"";101;"DE";"69115";"Heidelberg";"Ringstr.";"19b";"";"";"";202;"C"
16084;16121;1;"Sana Vita GmbH";"";101;"DE";"97842";"Karbach";"Kleine Au";"3a";"";"";"";202;"C"
16085;16122;1;"ViiV Healthcare GmbH";"";101;"DE";"81675";"München";"Prinzregentenplatz";"9";"81630";"München";"860327";202;"C"
16086;16123;1;"Pharmastore pharmaz. Produkte GmbH";"";101;"DE";"93476";"Blaibach";"Kirchbichlweg";"13";"";"";"";202;"C"
16088;16125;1;"Rudolf Cronauer Dipl.-Ing. Handelsvermittlung Medizinsysteme";"";101;"DE";"71384";"Weinstadt";"Badweg";"19";"";"";"";202;"C"
16089;16126;1;"Emperra GmbH E-Health Technologies";"";101;"DE";"14469";"Potsdam";"Friedrich-Ebert-Str.";"33";"";"";"";202;"C"
16090;16127;1;"R. Cegla GmbH & Co. KG";"";101;"DE";"56410";"Montabaur";"Horresser Berg";"1";"56402";"Montabaur";"1225";202;"C"
16091;16128;1;"Wiggenhauser Vertriebs-GmbH";"";101;"DE";"88427";"Bad Schussenried";"Torfwerk";"6";"";"";"";202;"C"
16093;16130;1;"AgaMatrix Inc.";"";101;"US";"03079";"Salem NH (New Hampshire)";"Raymond Avenue";"7c";"";"";"";202;"C"
16094;16131;1;"Pari Pharma GmbH";"";101;"DE";"82166";"Gräfelfing";"Lochhamer Schlag";"21";"";"";"";202;"C"
16096;16133;1;"Benevi Med GmbH & Co. KG";"";101;"DE";"79104";"Freiburg";"Habsburgerstr.";"90";"";"";"";202;"C"
16097;16135;1;"Milinda GmbH & Co. KG";"";101;"DE";"53757";"Sankt Augustin";"Friedrich-Gauß-Straße";"1";"53733";"Sankt Augustin";"1502";202;"C"
16100;16138;1;"CareCept Medical GmbH";"";101;"DE";"79111";"Freiburg";"Bötzinger Str.";"55";"";"";"";202;"C"
16102;16140;1;"Hitado GmbH";"";101;"DE";"59519";"Möhnsee";"Dreihausen";"2";"";"";"";202;"C"
16104;16142;1;"Neubourg Skin Care GmbH";"";101;"DE";"48268";"Greven";"Mergenthaler Str.";"40";"";"";"";202;"C"
16105;16143;1;"Blücher-Schering GmbH & Co. KG Fabrik chem.-pharmaz. Präparate";"";101;"DE";"23556";"Lübeck";"Rademacherstr.";"2";"23581";"Lübeck";"3243";202;"C"
16106;16144;1;"medi1one medical gmbh";"";101;"DE";"71336";"Waiblingen";"Andreas-Stihl-Str.";"19";"";"";"";202;"C"
16107;16145;1;"EURO RX Arzneimittel GmbH";"";101;"DE";"30900";"Wedemark";"Auf dem Farnkamp";"11";"";"";"";202;"C"
16108;16146;1;"Curaden Germany GmbH";"Auslieferungslager Deutschland";101;"DE";"76297";"Stutensee";"Industriestr.";"2-4";"";"";"";202;"C"
16109;16147;1;"Fresenius Medical Care Nephrologica Deutschland GmbH";"";101;"DE";"61352";"Bad Homburg";"Else-Kröner-Str.";"1";"";"";"";202;"C"
16110;16148;1;"Sinclair Pharma GmbH";"";101;"DE";"69115";"Heidelberg";"Kurfürsten-Anlage";"3";"";"";"";202;"C"
16111;16149;1;"Biofrid-Cosmetic GmbH & Co. KG";"";101;"DE";"27318";"Hoya";"Hasseler Steinweg";"9";"27316";"Hoya";"1355";202;"C"
16112;16150;1;"For Life - Produktions- u. Vertriebsges. für Heil- und Hilfsmittel mbH";"";101;"DE";"12557";"Berlin";"Wendenschlossstr.";"142";"";"";"";202;"C"
16113;16151;1;"Supplementa Corporation B.V.";"";101;"NL";"9672";"BH Winschoten";"Papierbaan";"50A";"9670";"AA Winschoten";"39";202;"C"
16114;16152;1;"Pro Natura Gesellschaft für gesunde Ernährung GmbH";"";101;"DE";"61118";"Bad Vilbel";"Konrad-Adenauer-Allee";"8-10";"";"";"";202;"C"
16115;16153;1;"Hirundo Products Vertriebsanstalt Mauren";"";101;"LI";"9493";"Mauren";"Hinterbühl";"68";"9493";"Mauren";"367";202;"C"
16116;16154;1;"Anusan GmbH Gesundheitsprodukte";"";101;"DE";"56281";"Dörth";"Hauptstr.";"8";"";"";"";202;"C"
16117;16155;1;"11 A Nutritheke GmbH";"";101;"DE";"91341";"Röttenbach";"Hauptstr.";"3a";"";"";"";202;"C"
16119;16157;1;"BIOTHERAX biochemisch-pharmazeutische GmbH";"";101;"DE";"55218";"Ingelheim";"Binger Str.";"173";"";"";"";202;"C"
16120;16158;1;"AGEPHA Pharma s.r.o.";"";101;"SK";"90301";"Senec";"Dial'nicna'cesta";"5";"";"";"";202;"C"
16124;16162;1;"MPC International S.A.";"";101;"LU";"2449";"Luxembourg";"Boulevard Royal";"26";"";"";"";202;"C"
16125;16163;1;"B2B Medical GmbH";"";101;"DE";"76437";"Rastatt";"Im Steingerüst";"6";"";"";"";202;"C"
16126;16164;1;"Pharmaxis Pharmaceuticals Ltd.";"";101;"GB";"";"London EC2R 6AY";"Moorgate";"25";"";"";"";202;"C"
16127;16165;1;"Italfarmaco S.p.A.";"";101;"IT";"20126";"Milano";"Viale Fulvio Testi";"330";"";"";"";202;"C"
16129;62;1;"biomo pharma GmbH";"";101;"DE";"53773";"Hennef";"Josef-Dietzgen-Str.";"3";"";"";"";202;"C"
16131;16168;1;"Medice Pharma GmbH & Co. KG";"";101;"DE";"58638";"Iserlohn";"Kuhloweg";"37";"58590";"Iserlohn";"2038";202;"C"
16136;16173;1;"Vertriebsgemeinschaft Bristol-Myers Squibb GmbH & Co. KGaA/Pfizer Pharma GmbH";"";101;"DE";"80636";"München";"Arnulfstr.";"29";"80632";"München";"";202;"C"
16138;16175;1;"Antiseptica Dr. Hans-Joachim Molitor GmbH";"";101;"DE";"13187";"Berlin";"Wollankstr.";"11";"";"";"";202;"C"
16139;16176;1;"Scarapharm chemisch-pharmazeutische Produkte GmbH";"";101;"DE";"28209";"Bremen";"Wachmannstr.";"86";"";"";"";202;"C"
16140;16177;1;"axunio Pharma GmbH";"";101;"DE";"22767";"Hamburg";"Van-der-Smissen-Str.";"1";"";"";"";202;"C"
16141;16178;1;"Bioprojet Pharma";"";101;"FR";"75002";"Paris";"rue Rameau";"9";"";"";"";202;"C"
16143;16180;1;"Nestle Nutrition GmbH";"";101;"DE";"60523";"Frankfurt";"Lyoner Str.";"23";"";"";"";202;"C"
16145;16183;1;"Velag Pharma GmbH";"";101;"DE";"24641";"Sievershütten";"Holstenstr.";"10";"";"";"";202;"C"
16146;16184;1;"Reform Ölmühle Haiterbach GmbH";"";101;"DE";"72221";"Haiterbach";"Lange Umbrüche";"19";"";"";"";202;"C"
16147;16185;1;"Büttner-Frank GmbH";"";101;"DE";"91058";"Erlangen-Tennenlohe";"Am Wolfsmantel";"9-11";"91002";"Erlangen-Tennenlohe";"1266";202;"C"
16148;16186;1;"Helago Pharma GmbH";"";101;"DE";"50374";"Erftstadt";"An der Schleifmühle";"2";"";"";"";202;"C"
16149;16187;1;"Dr. Schumacher GmbH";"";101;"DE";"34323";"Malsfeld";"Zum Steeger";"3";"34201";"Melsungen";"1162";202;"C"
16151;16189;1;"Grüner Pharmavertrieb";"";101;"DE";"87700";"Memmingen";"Schneiderhansenweg";"10";"87700";"Memmingen";"1337";202;"C"
16152;16190;1;"C+V Pharma Depot GmbH";"";101;"DE";"33775";"Versmold";"Bockhorster Landweg";"15";"";"";"";202;"C"
16153;16191;1;"Desomed Dr. Trippen GmbH";"";101;"DE";"";"";"";"";"79020";"Freiburg";"5325";202;"C"
16154;16192;1;"Schumann-Morwinski Vertrieb + Kommunikation GmbH & Co. KG";"";101;"DE";"46446";"Emmerich";"Speelberger Str.";"49";"";"";"";202;"C"
16156;16194;1;"Gynlameda GmbH";"";101;"DE";"70794";"Filderstadt";"Raiffeisenstr.";"30";"";"";"";202;"C"
16157;16195;1;"ALTAMEDICS GmbH";"";101;"DE";"50933";"Köln";"Josef-Lammerting-Allee";"16";"";"";"";202;"C"
16158;16196;1;"Sanitas GmbH & Co. KG";"";101;"DE";"32839";"Steinheim";"Billerbecker Str.";"67";"";"";"";202;"C"
16160;16197;1;"Tillomed Pharma GmbH";"";101;"DE";"22926";"Ahrensburg";"Manhagener Allee";"36";"";"";"";202;"C"
16161;16198;1;"Venus Pharma GmbH";"";101;"DE";"59368";"Werne";"Am Bahnhof";"1-3";"59360";"Werne";"1763";202;"C"
16163;16200;1;"Troge Medical GmbH";"";101;"DE";"20148";"Hamburg";"Milchstr.";"19";"";"";"";202;"C"
16164;16201;1;"Glenmark Arzneimittel GmbH";"";101;"DE";"82194";"Gröbenzell";"Industriestr.";"31";"";"";"";202;"C"
16166;16203;1;"Panacea Biotec Germany GmbH";"";101;"DE";"80637";"München";"Landshuter Allee";"8-10";"";"";"";202;"C"
16167;16204;1;"Pensa Pharma GmbH";"";101;"DE";"80686";"München";"Fürstenrieder Str.";"105";"";"";"";202;"C"
16168;16205;1;"RNP Pharm GmbH";"Technologie- und Innovationszentrum (TIZ)";101;"DE";"64293";"Darmstadt";"Robert-Bosch-Str.";"7";"";"";"";202;"C"
16170;16207;1;"Pharma Resources GmbH";"";101;"DE";"31785";"Hameln";"Domeierstr.";"29/31";"31785";"Hameln";"100811";202;"C"
16171;16208;1;"CO ORD-MED GmbH";"Eingang E";101;"DE";"83624";"Otterfing";"Hienlohestr.";"24";"";"";"";202;"C"
16177;16214;1;"Laboratoires Juvise Pharmaceuticals";"";101;"FR";"69100";"Villeurbanne";"Boulevard Stalingrad";"149";"";"";"";202;"C"
16179;16216;1;"ANGELINI Pharma Österreich GmbH";"";101;"AT";"1200";"Wien";"Brigittenauer Lände";"50-54";"";"";"";202;"C"
16181;16218;1;"sellution medical GmbH";"";101;"DE";"23738";"Lensahn";"Lübecker Str.";"7-9";"";"";"";202;"C"
16183;16220;1;"Biofrontera Pharma GmbH";"";101;"DE";"51377";"Leverkusen";"Hemmelrather Weg";"201";"";"";"";202;"C"
16184;16221;1;"Kronen-Apotheke am Rathaus Christoph Hepp e. K.";"";101;"DE";"72474";"Winterlingen";"Kronenstr.";"1";"";"";"";202;"C"
16185;16222;1;"Bios Medical Services";"";101;"DE";"66111";"Saarbrücken";"Bahnhofstrasse";"28";"";"";"";202;"C"
16189;16227;1;"Cheplapharm Arzneimittel GmbH";"";101;"DE";"17498";"Mesekenhagen";"Bahnhofstr.";"1a";"";"";"";202;"C"
16193;16231;1;"C D Pharma Limited";"";101;"GB";"WD6 1EE";"Borehamwood Hertfortshire";"Unit 3 Manor Point Manor Way";"";"";"";"";202;"C"
16196;16234;1;"Humantis GmbH";"";101;"DE";"58638";"Iserlohn";"Kuhloweg";"37";"";"";"";202;"C"
16199;16237;1;"Abacus Medicine APS";"";101;"DK";"1620";"Kopenhagen";"Vesterbrogade";"149";"";"";"";202;"C"
16200;16238;1;"hvd medical GmbH";"";101;"DE";"66740";"Saarlouis";"Carl-Zeiss-Str.";"30";"";"";"";202;"C"
16201;16239;1;"Rotop Pharmaka GmbH";"";101;"DE";"01328";"Dresden";"Bautzner Landstr.";"400";"";"";"";202;"C"
16203;16241;1;"axicorp Pharma B.V.";"";101;"NL";"2585 EC";"Den Haag";"Nassauplein";"30";"";"";"";202;"C"
16206;16243;1;"remedix GmbH";"";101;"DE";"61381";"Friedrichsdorf";"Max-Planck-Str.";"36b";"";"";"";202;"C"
16207;16244;1;"ELPEN Pharmaceutical Co. Inc.";"";101;"GR";"19009";"Pikermi Attica";"Marathonos Ave.";"95";"";"";"";202;"C"
16208;16245;1;"DAN Pharma GmbH";"";101;"DE";"29451";"Dannenberg";"Marschtorstr.";"45";"";"";"";202;"C"
16209;16246;1;"HEC Pharm GmbH";"";101;"DE";"10963";"Berlin";"Gabriele-Tergit-Promenade";"17";"";"";"";202;"C"
16210;16247;1;"Licher Mt GmbH";"";101;"DE";"30900";"Wedemark";"Langer Acker";"18";"";"";"";202;"C"
16211;16248;1;"Ionfarma S.L.U.";"";101;"ES";"08020";"Barcelona";"Peru";"228";"";"";"";202;"C"
16213;16250;1;"DiKaTec Medizintechnik GmbH & Co. KG";"";101;"DE";"97297";"Waldbüttelbrunn";"Industriestr.";"7a";"";"";"";202;"C"
16214;16251;1;"Niehaus Pharma GmbH & Co. KG";"";101;"DE";"55218";"Ingelheim";"Königsberger Str.";"29";"55207";"Ingelheim";"1452";202;"C"
16219;16256;1;"Isolife-Apotheken-Grosshandel Hans Jürgen Kreissl e. Kfm.";"";101;"DE";"09484";"Oberwiesenthal";"Annabergerstr.";"40";"";"";"";202;"C"
16220;16257;1;"Vertex Pharmaceuticals (Germany) GmbH";"";101;"DE";"80331";"München";"Sonnenstr. Zugang 2/2. Stock";"19";"";"";"";202;"C"
16221;16258;1;"GP-Pharm SA";"";101;"ES";"08777";"Sant Quinti de Mediona";"P. I. Els Vinyets Ctra. Comarcal";"22";"";"";"";202;"C"
16223;16260;1;"Dermabene GmbH";"";101;"DE";"74076";"Heilbronn";"Weipertstr.";"8-10";"";"";"";202;"C"
16224;16261;1;"Bahnhof-Apotheke";"";101;"DE";"87435";"Kempten";"Bahnhofstr.";"12";"";"";"";202;"C"
16225;16262;1;"Rats-Apotheke Lothar Wissel e.K.";"";101;"DE";"76764";"Rheinzabern";"Hauptstr.";"28";"";"";"";202;"C"
16226;16263;1;"Dr. Hobein (Nachf.) GmbH";"med. Hautpflege";101;"DE";"53340";"Meckenheim-Merl";"Grenzstr.";"2";"53333";"Meckenheim-Merl";"1160";202;"C"
16228;16265;1;"Walter Kaufmann Nachf. GmbH";"";101;"DE";"55543";"Bad Kreuznach";"Schwabenheimer Weg";"123";"";"";"";202;"C"
16229;16266;1;"Vita-Horm R. Scherek GmbH & Co. KG";"";101;"DE";"78464";"Konstanz";"Alpsteinweg";"9";"";"";"";202;"C"
16230;16267;1;"Preval Dermatica GmbH";"";101;"DE";"25499";"Tangstedt";"Lehmkoppel";"2";"25453";"Rellingen";"1263";202;"C"
16233;16270;1;"Figurapharma GmbH & Co. KG";"";101;"DE";"22335";"Hamburg";"Sportallee";"41-45";"";"";"";202;"C"
16235;16272;1;"Selected Pharma GmbH";"";101;"DE";"97688";"Bad Kissingen";"Bellevue";"3";"";"";"";202;"C"
16237;16274;1;"Hübner Naturarzneimittel GmbH";"";101;"DE";"7923";"Ehrenkirchen";"Schloßstr.";"11-17";"";"";"";202;"C"
16239;16276;1;"European Pharma B.V.";"";101;"NL";"9723BK";"Groningen";"Osloweg";"95A";"";"";"";202;"C"
16240;16277;1;"Accord Healthcare GmbH";"";101;"DE";"80686";"München";"Hansastr.";"32";"";"";"";202;"C"
46218;16278;1;"Vita Sanotec B.V.";"";101;"NL";"1119 PW";"Schiphol-Rijk";"Het Poortgebouw Beech Avenue";"54-80";"";"";"";202;"C"
46219;16279;1;"Miromed GmbH Medical Produkte";"";101;"DE";"60314";"Frankfurt";"Lindleystr.";"12";"";"";"";202;"C"
46220;16280;1;"Tzmo Deutschland GmbH";"";101;"DE";"16359";"Biesenthal";"Waldstr.";"2";"";"";"";202;"C"
46221;16281;1;"Mediquick GmbH";"";101;"DE";"49078";"Osnabrück";"Hans-Wunderlich-Str.";"6";"";"";"";202;"C"
46222;16282;1;"Eurotec GmbH";"";101;"DE";"40764";"Langenfeld";"Winkelsweg";"178-180";"";"";"";202;"C"
46223;16283;1;"Novidion GmbH";"";101;"DE";"51069";"Köln";"Schilfweg";"4";"";"";"";202;"C"
46224;16284;1;"Xbody Fitnessnahrung GmbH";"";101;"DE";"13509";"Berlin";"Ernststrasse";"58";"";"";"";202;"C"
46225;16285;1;"Advancis Medical Deutschland GmbH";"";101;"DE";"22527";"Hamburg";"Stellinger Steindamm";"15";"";"";"";202;"C"
46226;16286;1;"Diafarm Laborat. S.A.";"";101;"ES";"08210";"Barbera Del Valles (Barcelona)";"Av. D Arraona";"119-123";"";"";"";202;"C"
46228;16288;1;"Oxmed International GmbH";"";101;"DE";"46446";"Emmerich Am Rhein";"Groendahlscher Weg";"87";"";"";"";202;"C"
46229;16289;1;"Analyticon Biotechnologies AG";"";101;"DE";"35104";"Lichtenfels";"Am Mühlberg";"10";"";"";"";202;"C"
46231;16291;1;"Cormus GmbH";"";101;"DE";"40670";"Meerbusch";"Kaarster Straße";"2";"";"";"";202;"C"
46232;16292;1;"Mantrapharm Ohg";"";101;"DE";"76532";"Baden-Baden";"Im Rollfeld";"30";"";"";"";202;"C"
46234;16294;1;"Asav Apoth.Serv.Arzneim.Vertr. GmbH";"";101;"DE";"83059";"Kolbermoor";"Carl-Jordan-Str.";"18";"";"";"";202;"C"
46235;16295;1;"Apologo Pharma GmbH";"";101;"DE";"61273";"Wehrheim";"Sandplackenstr.";"13";"";"";"";202;"C"
46236;16296;1;"NOBAMED Paul Danz AG";"";101;"DE";"58300";"Wetter";"Höltkenstraße";"1-5";"58293";"Wetter";"4054";202;"C"
46237;16297;1;"L'Oreal Deutschland GmbH Geschäftsbereich Vichy";"";101;"DE";"40474";"Düsseldorf";"Georg-Glock-Str.";"18";"76017";"Karlsruhe";"3020";202;"C"
46239;16299;1;"Sporlastic GmbH";"";101;"DE";"72622";"Nürtingen";"Weberstr.";"1";"72604";"Nürtingen";"1448";202;"C"
46241;16301;1;"Frenchtop Natural Care Products B.V";"";101;"NL";"";"1718 Mk Hoogwoud";"Westerboekelweg";"28";"";"1620 Al Hoorn";"482";202;"C"
46242;16302;1;"Sweet Pharma";"";101;"DE";"45149";"Essen";"Scheidtstr.";"120";"";"";"";202;"C"
46243;16303;1;"Avita Handels GmbH";"";101;"DE";"22299";"Hamburg";"Leinpfad";"29";"";"";"";202;"C"
46244;16304;1;"Naturafit GmbH";"";101;"DE";"91341";"Röttenbach";"Am Sandfeld";"9-11";"";"";"";202;"C"
46245;16305;1;"Dent-O-Care Dentalvertriebs GmbH";"";101;"DE";"85635";"Höhenkirchen-Siegertsbrunn";"Rosenheimer Str.";"4A";"";"";"";202;"C"
46246;16306;1;"Apotheken-Service Supplitt GmbH";"";101;"DE";"24326";"Ascheberg";"Trentrade";"27";"";"";"";202;"C"
46247;16307;1;"Dr. Junghans Medical GmbH";"";101;"DE";"04651";"Bad Lausick";"Käthe-Kollwitz-Str.";"34";"";"";"";202;"C"
